accident_id,vehicle_id,category,brand,model,year
1544037,1544037_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2115 и модификации,2004.0
1557848,1557848_1,"С-класс (малый средний, компактный) до 4,3 м",FORD,Focus,2007.0
1557848,1557848_2,Минивэны и универсалы повышенной вместимости,MAZDA,CX-7,2008.0
1557848,1557848_3,Прочие легковые автомобили,SUZUKI,Grand Vitara,2008.0
1546231,1546231_1,"D-класс (средний) до 4,6 м",AUDI,А6,2014.0
1570022,1570022_1,Минивэны и универсалы повышенной вместимости,SSANGYONG,Прочие модели SsangYong,2012.0
1532586,1532586_1,Самосвалы,VOLVO,FH,2007.0
1532586,1532586_2,"В-класс (малый) до 3,9 м",RENAULT,Logan,2008.0
1571205,1571205_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",FORD,Focus,2007.0
1571205,1571205_2,"Е-класс (высший средний, бизнес-класс) до 4,9 м",VOLKSWAGEN,Polo,2016.0
1573160,1573160_1,Прочие легковые автомобили,УАЗ,Прочие модели УАЗ,2014.0
1539638,1539638_1,Минивэны и универсалы повышенной вместимости,HYUNDAI,Tucson,2005.0
1578908,1578908_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Spectra,2011.0
1578908,1578908_2,Минивэны и универсалы повышенной вместимости,KIA,Sportage,2010.0
1547823,1547823_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Lancer,2008.0
1541737,1541737_1,"S-класс (высший, представительский класс) более 4,9 м",AUDI,А8,2010.0
1535240,1535240_1,Минивэны и универсалы повышенной вместимости,NISSAN,X-Trail,2011.0
1566833,1566833_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Polo,2013.0
2558533,2558533_1,"В-класс (малый) до 3,9 м",KIA,Rio,2013.0
1662786,1662786_1,Бортовые,MITSUBISHI,Прочие модели Mitsubishi,2008.0
1662786,1662786_2,Шасси,ВАЗ,ВАЗ 2115 и модификации,2004.0
2558557,2558557_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2005.0
2558557,2558557_2,"В-класс (малый) до 3,9 м",KIA,Rio,2014.0
2644591,2644591_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2001.0
2671575,2671575_1,"D-класс (средний) до 4,6 м",TOYOTA,Vista,1992.0
2671575,2671575_2,"D-класс (средний) до 4,6 м",ВАЗ,Priora,2008.0
2923794,2923794_1,"В-класс (малый) до 3,9 м",MAZDA,CX-5,2013.0
2007671,2007671_1,"С-класс (малый средний, компактный) до 4,3 м",MAZDA,CX-7,2008.0
2883047,2883047_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,Прочие модели ПАЗ,2017.0
2883047,2883047_2,"В-класс (малый) до 3,9 м",FORD,Focus,2007.0
2883047,2883047_3,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,5292,2019.0
2883047,2883047_4,Прочие легковые автомобили,VOLKSWAGEN,Tiguan,2013.0
2883047,2883047_5,"В-класс (малый) до 3,9 м",TOYOTA,Land Cruiser,2020.0
2883047,2883047_6,"В-класс (малый) до 3,9 м",AUDI,100,1991.0
2694469,2694469_1,Прочие легковые автомобили,CITROEN,C4,2005.0
2694469,2694469_2,Прочие легковые автомобили,MERCEDES,G-класс,2021.0
2694469,2694469_3,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,5292,2020.0
2882751,2882751_1,"В-класс (малый) до 3,9 м",,,
1995807,1995807_1,"В-класс (малый) до 3,9 м",CHEVROLET,Cruze,2011.0
1995807,1995807_2,"В-класс (малый) до 3,9 м",SUZUKI,SX4,2010.0
2524729,2524729_1,Прочие легковые автомобили,ВАЗ,Granta (Гранта),2015.0
2524729,2524729_2,Одноэтажные длиной от 5 до 8 м,IVECO,Прочие модели Iveco,2013.0
2015643,2015643_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Camry,2010.0
2015643,2015643_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2008.0
2015643,2015643_3,"С-класс (малый средний, компактный) до 4,3 м",DAEWOO,Nexia,2012.0
2007372,2007372_1,Прочие одноярусные,ПАЗ,32054,2015.0
1989361,1989361_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,3204,2013.0
1992135,1992135_1,"С-класс (малый средний, компактный) до 4,3 м",CHERY,M11 (A3),2010.0
1992135,1992135_2,"D-класс (средний) до 4,6 м",MAZDA,Mazda 3,2014.0
1995234,1995234_1,"D-класс (средний) до 4,6 м",SUBARU,Impreza,2004.0
1999670,1999670_1,"В-класс (малый) до 3,9 м",ВАЗ,Largus (Ларгус),2017.0
1991559,1991559_1,Минивэны и универсалы повышенной вместимости,BMW,X5,2001.0
1991559,1991559_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Priora,2007.0
2017145,2017145_1,"В-класс (малый) до 3,9 м",RENAULT,Прочие модели Renault,2014.0
1988865,1988865_1,Мотоциклы,,,
2017613,2017613_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Soul,2009.0
1998135,1998135_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2011.0
1998135,1998135_2,Минивэны и универсалы повышенной вместимости,SKODA,Yeti,2015.0
1998135,1998135_3,Минивэны и универсалы повышенной вместимости,BMW,Прочие модели BMW,2012.0
1998135,1998135_4,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2003.0
2016311,2016311_1,"В-класс (малый) до 3,9 м",CHEVROLET,Прочие модели Chevrolet,2011.0
2016311,2016311_2,Прочая спецтехника,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2019.0
2002655,2002655_1,Трамваи,TATRA,Прочие модели Tatra,1995.0
2009159,2009159_1,Не установлено,Прочие марки ТС,Прочие марки и модели ТС,
1992597,1992597_1,Фургоны,ГАЗ,Прочие модели ГАЗ,2017.0
2013319,2013319_1,"В-класс (малый) до 3,9 м",,,
1995199,1995199_1,Иные ТС,,,
2014573,2014573_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2112 и модификации,2007.0
2511972,2511972_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2015.0
2000855,2000855_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,IRISBUS,Прочие модели Irisbus,2014.0
2004661,2004661_1,"В-класс (малый) до 3,9 м",HYUNDAI,"Elantra (Lantra, Avante)",2005.0
2004661,2004661_2,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2009.0
2011372,2011372_1,"В-класс (малый) до 3,9 м",,,
2498898,2498898_1,Фургоны,VOLVO,Прочие модели Volvo,1986.0
2498898,2498898_2,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",2004.0
2010327,2010327_1,"D-класс (средний) до 4,6 м",ВАЗ,Priora,2010.0
2694175,2694175_1,"D-класс (средний) до 4,6 м",RENAULT,Duster,2013.0
1994482,1994482_1,Прочие легковые автомобили,FORD,Focus,2004.0
2010124,2010124_1,"В-класс (малый) до 3,9 м",NISSAN,Прочие модели Nissan,2007.0
2013460,2013460_1,Прочие легковые автомобили,ВАЗ, Нива  ВАЗ-2121 и модификации,2009.0
2754744,2754744_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2010.0
2903306,2903306_1,Фургоны,ГАЗ,Прочие модели ГАЗ,2010.0
2903306,2903306_2,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2007.0
2002518,2002518_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2002.0
2530599,2530599_1,Фургоны,CITROEN,Jumper,2013.0
2452841,2452841_1,"С-класс (малый средний, компактный) до 4,3 м",GEELY,Прочие модели Geely,2013.0
2450846,2450846_1,"D-класс (средний) до 4,6 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2010.0
2450846,2450846_2,"D-класс (средний) до 4,6 м",ВАЗ,ВАЗ 2115 и модификации,2006.0
2895825,2895825_1,"А-класс (особо малый) до 3,5 м",SKODA,Fabia,2011.0
2451912,2451912_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Нива  ВАЗ-2121 и модификации,2003.0
2451912,2451912_2,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Golf,2002.0
2451912,2451912_3,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000.0
2451568,2451568_1,Прочие легковые автомобили,GEELY,Прочие модели Geely,2008.0
2035791,2035791_1,"В-класс (малый) до 3,9 м",NISSAN,Bleubird,2000.0
2036586,2036586_1,"В-класс (малый) до 3,9 м",TOYOTA,Vitz,2000.0
2029175,2029175_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2114 и модификации,2010.0
2030801,2030801_1,Фургоны,ГАЗ,"2705  Газель , 27057 и модификации",2017.0
2030801,2030801_2,Седельные тягачи,МАЗ-МАН,Прочие модели МАЗ-МАН,2012.0
2031230,2031230_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2105 модификации,2000.0
2030015,2030015_1,"D-класс (средний) до 4,6 м",ГАЗ,"ГАЗ 31029, 310290",1995.0
2030015,2030015_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2005.0
2601222,2601222_1,"С-класс (малый средний, компактный) до 4,3 м",SUZUKI,Escudo,1993.0
2601222,2601222_2,Автомобили скорой медицинской помощи,УАЗ,Прочие модели УАЗ,2018.0
2035663,2035663_1,"В-класс (малый) до 3,9 м",,,
2030824,2030824_1,"D-класс (средний) до 4,6 м",TOYOTA,Funcargo,2004.0
2030824,2030824_2,"D-класс (средний) до 4,6 м",TOYOTA,Camry,2003.0
2545355,2545355_1,"С-класс (малый средний, компактный) до 4,3 м",FORD,Focus,2018.0
2545355,2545355_2,"D-класс (средний) до 4,6 м",ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",2004.0
2026398,2026398_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2104 модификации,2002.0
2026398,2026398_2,Одноэтажные длиной от 5 до 8 м,ГАЗ,Прочие модели ГАЗ,2013.0
2027852,2027852_1,"В-класс (малый) до 3,9 м",TOYOTA,Прочие модели Toyota,1999.0
2034572,2034572_1,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,Cefiro,1997.0
2767552,2767552_1,"С-класс (малый средний, компактный) до 4,3 м",SSANGYONG,Kyron,2013.0
2767485,2767485_1,"В-класс (малый) до 3,9 м",SUBARU,Forester,2014.0
2767485,2767485_2,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2009.0
2861992,2861992_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2003.0
2861992,2861992_2,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,2000.0
2034582,2034582_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2003.0
2037786,2037786_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Chariot,1998.0
2035702,2035702_1,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,Primera,1999.0
2045484,2045484_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2104 модификации,2003.0
2876687,2876687_1,"D-класс (средний) до 4,6 м",DODGE,Caliber,2006.0
2876687,2876687_2,Бортовые грузовые автомобили,ГАЗ,Прочие модели ГАЗ,2022.0
2796303,2796303_1,Самосвалы,HOWO,Прочие модели Howo,2022.0
2796303,2796303_2,Седельные тягачи,КАМАЗ,Прочие модели КАМАЗ,2018.0
2954443,2954443_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2016.0
2954443,2954443_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Camry,2017.0
2650269,2650269_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2007.0
2650269,2650269_2,"D-класс (средний) до 4,6 м",RENAULT,Arkana,2020.0
2051001,2051001_1,"D-класс (средний) до 4,6 м",CHEVROLET,Прочие модели Chevrolet,2008.0
2862266,2862266_1,"С-класс (малый средний, компактный) до 4,3 м",Прочие марки ТС,Прочие марки и модели ТС,2001.0
2862266,2862266_2,"С-класс (малый средний, компактный) до 4,3 м",DAEWOO,Nexia,2006.0
2823495,2823495_1,Троллейбусы,Прочие марки ТС,Прочие марки и модели ТС,2005.0
2042463,2042463_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,2010.0
2042463,2042463_2,Мотороллеры,DUCATI,999,2017.0
2054655,2054655_1,Прочие легковые автомобили,,,
2054961,2054961_1,"D-класс (средний) до 4,6 м",NISSAN,Pathfinder,2004.0
2054961,2054961_2,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,Almera,2010.0
2043499,2043499_1,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Civic,1998.0
2043499,2043499_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Sprinter,1994.0
2043509,2043509_1,"В-класс (малый) до 3,9 м",NISSAN,Cube,2000.0
2043509,2043509_2,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2010.0
2043509,2043509_3,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Prius,2008.0
2039973,2039973_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Land Cruiser,2012.0
2039973,2039973_2,Мотоциклы,HONDA,Прочие модели Honda,2005.0
2051691,2051691_1,"В-класс (малый) до 3,9 м",NISSAN,Sunny,2002.0
2051691,2051691_2,"В-класс (малый) до 3,9 м",TOYOTA,Vista,1999.0
2048693,2048693_1,"С-класс (малый средний, компактный) до 4,3 м",,,
2039868,2039868_1,Одноэтажные длиной не более 5 м,Прочие марки автобусов,Прочие марки автобусов,2006.0
2039868,2039868_2,"А-класс (особо малый) до 3,5 м",TOYOTA,Vitz,2002.0
2041461,2041461_1,"D-класс (средний) до 4,6 м",KIA,Rio,2016.0
2041461,2041461_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2006.0
2051497,2051497_1,Одноэтажные длиной от 5 до 8 м,ГАЗ,Прочие модели ГАЗ,2016.0
2051739,2051739_1,Троллейбусы,Прочие марки ТС,Прочие марки и модели ТС,2000.0
2047088,2047088_1,"В-класс (малый) до 3,9 м",DAEWOO,Nexia,2010.0
2047088,2047088_2,Прочие легковые автомобили,TOYOTA,Starlet,1997.0
2045440,2045440_1,Одноэтажные длиной не более 5 м,ГАЗ,Прочие модели ГАЗ,2008.0
2045440,2045440_2,Одноэтажные длиной от 5 до 8 м,ГАЗ,Прочие модели ГАЗ,2008.0
2040552,2040552_1,"В-класс (малый) до 3,9 м",KIA,Cerato,2011.0
2040552,2040552_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Civic,2000.0
2052599,2052599_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Прочие модели Toyota,2000.0
2582314,2582314_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2008.0
2949606,2949606_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2101, 02, 03 и модификации",1983.0
1817204,1817204_1,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2014.0
1813203,1813203_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Lanos,2011.0
1813203,1813203_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Priora,2014.0
1813203,1813203_3,Тракторы,Прочие марки ТС,Прочие марки и модели ТС,2006.0
1820532,1820532_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2114 и модификации,2011.0
1820532,1820532_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2003.0
1822572,1822572_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2004.0
1812249,1812249_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2015.0
1812249,1812249_2,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2015.0
2551242,2551242_1,"В-класс (малый) до 3,9 м",AUDI,80,1986.0
2818187,2818187_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Priora,2012.0
2927326,2927326_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2013.0
2927326,2927326_2,"В-класс (малый) до 3,9 м",Datsun,on-DO,2014.0
1812949,1812949_1,"D-класс (средний) до 4,6 м",KIA,Rio,2016.0
1810543,1810543_1,Фургоны,ГАЗ,"2705  Газель , 27057 и модификации",2018.0
1819531,1819531_1,"D-класс (средний) до 4,6 м",KIA,Rio,2015.0
1819531,1819531_2,"D-класс (средний) до 4,6 м",ВАЗ,Priora,2012.0
1820557,1820557_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2114 и модификации,2004.0
1819449,1819449_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",KIA,Optima,2018.0
1819449,1819449_2,"Е-класс (высший средний, бизнес-класс) до 4,9 м",KIA,Optima,2018.0
1819449,1819449_3,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2015.0
2612060,2612060_1,Мотоциклы,Прочие марки мотоциклов,Прочие марки мотоциклов,2021.0
2612060,2612060_2,"Е-класс (высший средний, бизнес-класс) до 4,9 м",NISSAN,Patrol,1997.0
1816507,1816507_1,Фургоны,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2000.0
2933395,2933395_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2009.0
2891080,2891080_1,Минивэны и универсалы повышенной вместимости,CITROEN,Jumper,2013.0
2891080,2891080_2,"В-класс (малый) до 3,9 м",RENAULT,Logan,2010.0
2525663,2525663_1,Экскаваторы,Прочие марки ТС,Прочие марки и модели ТС,2014.0
2095496,2095496_1,"В-класс (малый) до 3,9 м",RENAULT,Fluence,2011.0
2943032,2943032_1,"В-класс (малый) до 3,9 м",ВАЗ, Нива  ВАЗ-2121 и модификации,2023.0
2943032,2943032_2,Самосвалы,МАЗ,5516,2011.0
2943047,2943047_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2003.0
2943047,2943047_2,"D-класс (средний) до 4,6 м",TOYOTA,RAV 4,2021.0
2550527,2550527_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2012.0
2550527,2550527_2,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Logan,2020.0
2550455,2550455_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Polo,2012.0
2632788,2632788_1,"S-класс (высший, представительский класс) более 4,9 м",MERCEDES,G-класс,2019.0
2632788,2632788_2,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Passat,1987.0
2613948,2613948_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2105 модификации,2010.0
2533211,2533211_1,"С-класс (малый средний, компактный) до 4,3 м",SKODA,Octavia,2012.0
2533211,2533211_2,"С-класс (малый средний, компактный) до 4,3 м",,,
1743885,1743885_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2000.0
1744033,1744033_1,Фургоны,FOTON,Прочие модели Foton,2012.0
1744033,1744033_2,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2010.0
1745504,1745504_1,Мотоциклы,,,
1738034,1738034_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Sorento,2013.0
1738034,1738034_2,"С-класс (малый средний, компактный) до 4,3 м",SSANGYONG,Actyon,2011.0
1738034,1738034_3,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,2007.0
1738034,1738034_4,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Vesta (Веста),2018.0
